101862299692018053020180629.png,1
103774886552018053020180629.png,1
123456782018053020180629.png,0
153300565192018053020180629.png,1
199791205032018053020180629.png,1
2018053020180629.png,0
22131730972018053020180629.png,1
22957128182018053020180629.png,1
23106158892018053020180629.png,1
23106159842018053020180629.png,1
23113278882018053020180629.png,1
23163099982018053020180629.png,1
23163111742018053020180629.png,1
242039668672018053020180629.png,1
542625002262018053020180629.png,1
553964381962018053020180629.png,0
588183891662018053020180629.png,1
697590231742018053020180629.png,1
697590231832018053020180629.png,1
730888799402018053020180629.png,0
731479228972018053020180629.png,0
73574626212018053020180629.png,1
761511951932018053020180629.png,1
761511951942018053020180629.png,1
786123536592018053020180629.png,1
804371446842018053020180629.png,1
804371446942018053020180629.png,1
867405923132018053020180629.png,1
867405923182018053020180629.png,1
867405923222018053020180629.png,1
867405923252018053020180629.png,1
867405923362018053020180629.png,1
867405923372018053020180629.png,1
867405923392018053020180629.png,1
867405923402018053020180629.png,1
867405923412018053020180629.png,1
867405923432018053020180629.png,1
867405923452018053020180629.png,1
